[ 2015-03-06T13:30:25+08:00 ] 127.0.0.1 /index.php/zixun
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000013s ]
INFO: [ app_init ] --END-- [ RunTime:0.000350s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.000503s ]
INFO: [ app_begin ] --END-- [ RunTime:0.000553s ]
INFO: [ view_parse ] --START--
INFO: [ template_filter ] --START--
INFO: Run Behavior\ContentReplaceBehavior [ RunTime:0.000079s ]
INFO: [ template_filter ] --END-- [ RunTime:0.000147s ]
INFO: Run Behavior\ParseTemplateBehavior [ RunTime:0.032136s ]
INFO: [ view_parse ] --END-- [ RunTime:0.032212s ]
INFO: [ view_filter ] --START--
INFO: Run Behavior\WriteHtmlCacheBehavior [ RunTime:0.000370s ]
INFO: [ view_filter ] --END-- [ RunTime:0.000415s ]
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.000682s ]
INFO: [ app_end ] --END-- [ RunTime:0.000752s ]

[ 2015-03-06T13:40:15+08:00 ] 127.0.0.1 /index.php
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000015s ]
INFO: [ app_init ] --END-- [ RunTime:0.000308s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.000474s ]
INFO: [ app_begin ] --END-- [ RunTime:0.000549s ]
INFO: [ view_parse ] --START--
INFO: [ template_filter ] --START--
INFO: Run Behavior\ContentReplaceBehavior [ RunTime:0.000075s ]
INFO: [ template_filter ] --END-- [ RunTime:0.000133s ]
INFO: Run Behavior\ParseTemplateBehavior [ RunTime:0.009533s ]
INFO: [ view_parse ] --END-- [ RunTime:0.009588s ]
INFO: [ view_filter ] --START--
INFO: Run Behavior\WriteHtmlCacheBehavior [ RunTime:0.000237s ]
INFO: [ view_filter ] --END-- [ RunTime:0.000281s ]
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.000579s ]
INFO: [ app_end ] --END-- [ RunTime:0.000631s ]

[ 2015-03-06T13:40:17+08:00 ] 127.0.0.1 /index.php/Zixun/Zixun/details
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000014s ]
INFO: [ app_init ] --END-- [ RunTime:0.000285s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.000415s ]
INFO: [ app_begin ] --END-- [ RunTime:0.000462s ]
SQL: SHOW COLUMNS FROM `tk_financing` [ RunTime:0.0467s ]
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 355 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 358 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 361 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 364 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 370 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 382 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 383 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 384 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 385 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 386 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 387 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 388 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 391 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 392 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 393 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 394 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 395 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 396 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 397 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 400 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 401 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 402 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 403 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 404 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 405 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 406 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 410 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 414 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 414 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 417 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 420 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 423 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 426 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 427 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 432 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 436 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 440 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 440 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 443 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 446 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 447 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 452 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 456 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 460 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 464 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 468 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 475 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 475 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 478 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 481 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 485 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 487 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 494 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 494 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 497 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 500 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 503 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 511 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 511 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 514 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 517 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 520 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 523 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 526 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 529 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 530 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 537 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 537 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 540 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 543 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 546 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 549 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 552 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 555 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 560 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 562 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 570 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 570 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 573 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 576 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 579 行.
NOTIC: [8] Undefined variable: id E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 588 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 589 行.
NOTIC: [8] Undefined variable: users E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 604 行.
NOTIC: [8] Undefined variable: users E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 608 行.
NOTIC: [8] Undefined variable: users E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 612 行.
NOTIC: [8] Undefined variable: article E:\xampp\htdocs\Application\Runtime\Cache\Zixun\73c120a2a20c5f35f0f87b4260d7f318.php 第 627 行.
INFO: Run Behavior\ParseTemplateBehavior [ RunTime:0.209623s ]
INFO: [ view_parse ] --END-- [ RunTime:0.209799s ]
INFO: [ view_filter ] --START--
INFO: Run Behavior\WriteHtmlCacheBehavior [ RunTime:0.024103s ]
INFO: [ view_filter ] --END-- [ RunTime:0.024249s ]
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.002735s ]
INFO: [ app_end ] --END-- [ RunTime:0.003361s ]

